id;date;author;post;gold_score;updated_gold_score;sentiment_value_model;refined_value
1256;2000-01-01;8 Sidor;Men Skellefteås spelare visade stor vilja och spelade bra hockey .;1;1;1;1
1257;2000-01-01;8 Sidor;Svenskarna visade att de vill tillbaka till världstoppen igen .;1;1;1;0
1258;2000-01-01;8 Sidor;Det visade sig vara väldigt svårt att bestämma vilken mat som skulle få klimatmärket .;0;0;0;-1
1259;2000-01-01;8 Sidor;Även höjdhopparen Stefan Holm visade att han är i världstoppen .;0;0;1;0
1260;2000-01-01;8 Sidor;Han storspelade och visade att han är bäst trots att han får spela få matcher för sin klubb Manchester City .;1;1;1;1
1261;2000-01-01;8 Sidor;Lotta visade vilken fantastisk målskytt hon är .;1;1;1;1
1262;2000-01-01;8 Sidor;I det andra åket visade hon att hon kan köra fort .;1;1;1;0
1263;2000-01-01;8 Sidor;Det visade han genom att sätta två nya världsrekord i helgens världscuptävlingar i Tyskland .;1;1;1;1
1264;2000-01-01;8 Sidor;Och Tobias Linderoth visade att han nog klarar av att spela EM.;0;0;1;1
1265;2000-01-01;8 Sidor;Lärarna tyckte inte att det passade sig att han visade kalsongerna när han åt .;-1;-1;-1;1
1266;2000-01-01;8 Sidor;Men den här matchen visade att laget kan ha chans att slåss om en plats i semifinalerna .;1;1;0;0
1267;2000-01-01;8 Sidor;Han visade att han har bra idéer och slog många riktigt smarta passningar .;1;1;1;1
1268;2000-01-01;8 Sidor;Nu visade hon att det inte var någon tillfällighet.;1;1;1;0
1269;2000-01-01;8 Sidor;Hon ledde loppet länge och visade att hon vill vara med och slåss om VM-medaljerna .;1;1;1;1
1270;2000-01-01;8 Sidor;Han visade också polisen till platsen där han hade grävt ner Englas kropp .;0;0;0;0
1271;2000-01-01;8 Sidor;Det visade sig att han smittats av svininfluensan .;0;0;-1;-1
1272;2000-01-01;8 Sidor;Hanna Falk visade än en gång vilken fantastisk skidåkare hon är .;1;1;1;1
1273;2000-01-01;8 Sidor;Än en gång visade han hur snabb han är när det stämmer riktigt bra .;1;1;1;1
1274;2000-01-01;8 Sidor;Nu visade Robin att den segern inte var någon slump .;1;1;1;0
1275;2000-01-01;8 Sidor;Polisens blodprov visade att Magnus Hedman hade dopningsmedlet Stanozolol i kroppen när han greps .;0;0;0;0
1276;2000-01-01;8 Sidor;När alla trodde att loppet var förlorat visade Helena Jonsson mästarform .;1;1;1;0
1277;2000-01-01;8 Sidor;Det visade han i GE-galan i Globen .;0;0;1;0
1278;2000-01-01;8 Sidor;På söndagen visade Hellner och Kalla att deras segrar inte var någon tillfällighet .;1;1;1;0
1279;2000-01-01;8 Sidor;Skyttekungen Tobias Hysén visade toppform direkt och gjorde två mål .;1;1;1;1
1280;2000-01-01;8 Sidor;Han visade poliserna platsen där han gömt kroppen .;0;0;0;0
1281;2000-01-01;8 Sidor;Än en gång visade norrmannen att han är världens snabbaste skidåkare .;1;1;1;1
1282;2000-01-01;8 Sidor;Det visade sig att kaparen var en förvirrad man från Bolivia .;0;0;-1;-1
1283;2000-01-01;8 Sidor;Emil Jönsson visade också att han kan vara med och slåss om OS-guld i Vancouver om några veckor .;1;1;1;0
1284;2000-01-01;8 Sidor;Danmark är illa omtyckt i muslimska länder sedan danska tidningar visade elaka skämtbilder på profeten Muhammed .;-1;-1;-1;-1
1285;2000-01-01;8 Sidor;Men i helgen visade Sophie Gustafson att hon är en av världens bästa golfspelare .;1;1;1;1
1286;2000-01-01;8 Sidor;Han visade också var han lagt hennes kropp .;0;0;0;0
1287;2000-01-01;8 Sidor;Han erkände att han dödat henne och visade var han gömt hennes kropp .;0;0;0;0
1288;2000-01-01;8 Sidor;Kriget mellan Georgien och Ryssland visade att Sverige behöver ha ett bättre försvar , sade försvarsminister Sten Tolgfors i tidningen Dagens Nyheter .;0;0;0;1
1289;2000-01-01;8 Sidor;Emil Jönsson visade att han är i storform och vann loppet utan problem .;1;1;1;1
1290;2000-01-01;8 Sidor;Det första valresultatet visade att president Hamid Karzai vunnit och kan fortsätta leda landet .;0;0;0;1
1291;2000-01-01;8 Sidor;Men den här tjejen visade ingen respekt för världsstjärnorna .;-1;-1;-1;-1
1292;2000-01-01;8 Sidor;I den här matchen visade tyskorna att de är precis så bra som tidigare år .;1;1;1;1
1293;2000-01-01;8 Sidor;Han visade vem som är världens bäste fotbollsspelare .;1;1;1;1
1294;2000-01-01;8 Sidor;Emir Bajrami , Pontus Wernbloom , Ola Toivonen och Marcus Berg visade att de vill vara med i landslaget i fortsättningen .;0;0;1;1
1295;2000-01-01;8 Sidor;Han visade direkt att han är den målskytt som Milan behöver .;1;1;1;1
1296;2000-01-01;8 Sidor;Domaren blåste straff och visade ut Lindahl .;0;0;0;-1
1297;2000-01-01;8 Sidor;Marcus Hellner visade vilken fantastisk skidåkare han är .;1;1;1;1
1298;2000-01-01;8 Sidor;Björn Ferry sköt lugnt och säkert hela tävlingen och mot slutet visade han sin styrka som skidåkare .;1;1;1;1
1299;2000-01-01;8 Sidor;Filmen visade hur amerikanska soldater sköt ihjäl oskyldiga människor på en gata i Irak .;-1;-1;-1;0
1300;2000-01-01;8 Sidor;Men mamman gjorde helt rätt , visade det sig .;1;1;0;1
1301;2000-01-01;8 Sidor;Nu visade han än en gång vilken bra slalomåkare han är .;1;1;1;1
1302;2000-01-01;8 Sidor;Brasilien visade upp ett fantastiskt spel och har alla chanser att nå VM-finalen.;1;1;1;1
1303;2000-01-01;8 Sidor;Det visade laget i den andra matchen mot Arsenal i Champions League .;0;0;1;0
1304;2000-01-01;8 Sidor;Men Nordkorea visade att laget kan ställa till problem för de andra motståndarna i gruppen .;-1;-1;0;-1
1305;2000-01-01;8 Sidor;Lagets 36-åring Sergej Obuchov visade att han fortfarande är en målkung .;1;1;1;0
1306;2000-01-01;8 Sidor;Emil Jönsson visade att han vill vara med och slåss om guldet i sprint .;1;1;1;1
1307;2000-01-01;8 Sidor;Alla deras spår visade det .;0;0;-1;-1
1308;2000-01-01;8 Sidor;Hon visade också upp en blodig kniv .;0;-1;-1;-1
1309;2000-01-01;8 Sidor;Drogba visade att den skadade armen är okej .;1;1;1;0
1310;2000-01-01;8 Sidor;Men här visade killarna hur gärna de vill till EM .;1;1;0;1
1311;2000-01-01;8 Sidor;Henrik Zetterberg , Niklas Kronwall , nye backen Erik Karlsson och de andra storstjärnorna visade att Tre Kronor kan slåss om guld den här gången .;1;1;1;0
1312;2000-01-01;8 Sidor;Det visade sig att mannen var påverkad av droger .;0;0;-1;-1
1313;2000-01-01;8 Sidor;Den-11-årige svensken visade att han vill vara med och slåss i världstoppen .;1;1;1;0
1314;2000-01-01;8 Sidor;Tv-bilder visade pansarbilar som körde mot demonstranterna i full fart .;-1;-1;-1;-1
1315;2000-01-01;8 Sidor;Det visade hon i den här tävlingen .;0;0;1;0
1316;2000-01-01;8 Sidor;Domarna såg vad Zlatan gjorde och visade ut honom .;0;0;0;0
1317;2000-01-01;8 Sidor;Bostons målvakt Tim Thomas visade toppform och släppte inte in några mål alls .;1;1;1;1
1318;2000-01-01;8 Sidor;Usain Bolt visade bra form och vann-100 meter på tiden 9,79.;1;1;1;1
1319;2000-01-01;8 Sidor;Wikileaks avslöjade också hemliga papper som visade att USA kände till att fångar torterades av irakiska poliser och militärer .;-1;-1;1;-1
1320;2000-01-01;8 Sidor;Men i Globen visade Jelena Isinbajeva att hon tänker slåss om guldet i VM .;1;1;1;0
1321;2000-01-01;8 Sidor;Det visade sig senare att rånarna inte sköt med ett dödligt vapen , utan med en startpistol .;0;0;0;-1
1322;2000-01-01;8 Sidor;Men det visade sig vara fel .;0;0;0;-1
1323;2000-01-01;8 Sidor;Han visade polisen till ett lager där de hade gömt flera ton kemiska ämnen som kan användas för att tillverka bomber .;0;0;0;0
1324;2000-01-01;8 Sidor;Testerna visade att hans hjärta inte är bra .;-1;-1;-1;1
1325;2000-01-01;8 Sidor;Trestegshopparen Christian Olsson visade också vad han kan .;1;1;1;0
1326;2000-01-01;8 Sidor;Det visade hon i tävlingen British open som avslutades i helgen .;0;0;1;0
1327;2000-01-01;8 Sidor;En av filmerna visade hur amerikanska soldater dödade oskyldiga människor i landet Irak .;-1;-1;0;0
1328;2000-01-01;8 Sidor;Sverige visade inte upp något mästarspel .;-1;-1;-1;0
1329;2000-01-01;8 Sidor;PSG visade upp ett lysande spel .;1;1;1;1
1330;2000-01-01;8 Sidor;Poliserna visade bilderna och brödernas vänner och grannar kände igen dem .;0;0;0;1
1331;2000-01-01;8 Sidor;Zlatan visade att han var värd pengarna det kostade klubben att köpa honom .;1;1;1;1
1332;2000-01-01;8 Sidor;Det visade han i helgens världscuptävling i Schweiz .;0;0;1;0
1333;2000-01-01;8 Sidor;I kväll visade vi att vi är riktigt bra , sade Malmös anfallare Magnus Eriksson efter matchen .;1;1;1;1
1334;2000-01-01;8 Sidor;Det visade hon i helgens tävlingar i Bruksvallarna .;0;0;1;0
1335;2000-01-01;8 Sidor;PSG visade sin hemmapublik att laget kan spela jämnt med Barcelona .;1;1;1;1
1336;2000-01-01;Bloggmix 2-17;Kommentarerna från er bloggläsare värmer verkligen så mycket.;1;1;1;1
1337;2000-01-01;Bloggmix 2-17;Jag älskar verkligen att blogga och har flyttat min blogg till Vi med barn.;1;1;1;1
1338;2000-01-01;Bloggmix 2-17;Jag har haft ett jävligt tufft år och jag har fått hjälp från familj och vänner och utan dem hade det inte gått.;-1;-1;1;1
1339;2000-01-01;Bloggmix 2-17;Jag hoppas att min lilla skara läsare följer med till min nya bloggadress men om ni inte gör det vill jag säga tack.;1;1;1;1
1340;2000-01-01;Bloggmix 2-17;Nytt år, nya möjligheter och ny bloggportal.;1;1;1;1
1341;2000-01-01;Bloggmix 2-17;På riktigt.;0;0;-1;1
1342;2000-01-01;Bloggmix 2-17;Bloggen är en tröst för mig när jag mår dåligt och när ni tar er tid att kommentera känns mina problem inte så hopplösa längre.;1;1;1;-1
1343;2000-01-01;Bloggmix 2-17;Det ska bli jätteroligt med förändring och jag hoppas att det ger möjlighet till ännu fler inlägg och fortfarande ha kvalité.;1;1;1;1
1344;2000-01-01;Bloggmix 2-17;Det är skönt att nå ut till andra som har gått / går igenom samma sak och finna tröst i era ord.;1;1;1;1
1345;2000-01-01;Bloggmix 2-17;Dessa blommor skulle jag mer än gärna ha hemma som vardagsblommor och som sagt på måndagar kanske jag skulle köpa hem en färgglad bukett att ställa på bordet så en får lite extra energi och pepp med sig in i den nya veckan.;1;1;1;1
1346;2000-01-01;Bloggmix 2-17;Men vi kör på denna termin så får vi se , annars får vi kanske ta ett ” sabbatsår ” från simskolan så kanske det lossnar om det har med åldern att göra.;0;0;0;0
1347;2000-01-01;Bloggmix 2-17;Jag har i och för sig en orkidé som verkar trivas som tusan.;1;1;1;1
1348;2000-01-01;Bloggmix 2-17;Idag ska vi åka till nått ställe som heter Exploratoriet här i Skellefteå , det ska tydligen vara nått super spännande ställe med massor av experiment.;1;1;1;1
1349;2000-01-01;Bloggmix 2-17;De håller våra ungar i shack och lär dem lite grejer medans föräldrarna försöker tjäna pengar till hyran.;1;1;-1;1
1350;2000-01-01;Bloggmix 2-17;Han fyller 5.;0;0;0;0
1351;2000-01-01;Bloggmix 2-17;Jag fick en sådan himla gullig kommentar som gjorde att jag fnissade till och vart så himla glad.;1;1;1;1
1352;2000-01-01;Bloggmix 2-17;Jag var på ett fantastiskt vegetariskt / veganskt julbord tillsammans med LetsFaceIt på restaurangen Koloni på telefonplan tillsammans med ett härligt gäng youtubers och bloggare.;1;1;1;1
1353;2000-01-01;Bloggmix 2-17;Det höll jag på att glömma.;0;0;0;-1
1354;2000-01-01;Bloggmix 2-17;Vi avslutade med en fika på Sandy´s innan vi handlade och for hem igen.;0;0;1;0
1355;2000-01-01;Bloggmix 2-17;Vi fick klämma på , känna på och prova på bärselen.;0;0;1;0
1356;2000-01-01;Bloggmix 2-17;Och super enkel.;1;1;1;1
1357;2000-01-01;Bloggmix 2-17;Den får inte vara kall och inte överkokt.;0;0;0;-1
1358;2000-01-01;Bloggmix 2-17;Det vart en stor sorg för Alfons som i flera dagar letade efter flugan varje gång vi åkte bil .;-1;-1;-1;-1
1359;2000-01-01;Bloggmix 2-17;Inte är jag gift heller .;-1;-1;-1;-1
1360;2000-01-01;Bloggmix 2-17;Dagen Idag är det en riktig stalldag , älskar dessa dagar när jag är hemma hela dagen och kan pyssla och fixa i stallet i lugn och ro .;1;1;1;1
1361;2000-01-01;Bloggmix 2-17;Trodde självklart inte att han skulle komma ihåg det , det var menat som en tröst för stunden för att vi skulle sluta leta och gå in i stället .;0;0;0;1
1362;2000-01-01;Bloggmix 2-17;På en fest hade det bara varit ytligt socialiserande .;-1;-1;0;0
1363;2000-01-01;Bloggmix 2-17;De är mest kända för sin produkt Sleepcarrier som funnits på marknaden ett tag .;0;0;0;0
1364;2000-01-01;Bloggmix 2-17;Det fanns bland annat doftljus , inredning och choklad som du kan köpa till buketten till exempel .;0;0;0;0
1365;2000-01-01;Bloggmix 2-17;Men det är en annan debatt .;0;0;0;0
1366;2000-01-01;Bloggmix 2-17;Krille var på väg hem från jobbet och vi smsade lite .;0;0;0;0
1367;2000-01-01;Bloggmix 2-17;Jag var med i Metro här för någon dag sedan .;0;0;0;0
1368;2000-01-01;Bloggmix 2-17;Och inte för att prata om hur dyrt det kan vara med julen .;0;0;-1;0
1369;2000-01-01;Bloggmix 2-17;Jag kan vinkla skärmen i vissa lägen , men inte utåt .;0;0;0;0
1370;2000-01-01;Bloggmix 2-17;Så vill du lära dig mer om vilka fördelar som finns med att kombinera storytelling med SEO hittar du mer info i detta inlägg hos Viva Media .;0;0;0;1
1371;2000-01-01;Bloggmix 2-17;När det väl var dags att börja praktisera så insåg jag en sak .;0;0;0;0
1372;2000-01-01;Bloggmix 2-17;Du beter dig som en högstadiemobbare när du skrattar och stirrar på mig när din man skämtar om hur ful jag är .;-1;-1;-1;0
1373;2000-01-01;Bloggmix 2-17;Jag får ont i både axlar och rygg vilket har resulterat i att jag slutade bära Ines i den .;-1;-1;-1;0
1374;2000-01-01;Bloggmix 2-17;Det är jävligt borta bra men fy fan vad skönt att komma hem till sitt eget också .;1;1;1;1
1375;2000-01-01;Bloggmix 2-17;Jag bet ihop och bad till högre makter att jag skulle slippa det och någon verkade höra mina böner .;-1;-1;1;1
1376;2000-01-01;Bloggmix 2-17;Så nu denna termin till exempel ska de öva på grodtag och att kunna kombinera ben med armar för att kunna få ett ordentligt simtag .;0;0;0;1
1377;2000-01-01;Bloggmix 2-17;Tanken var att jag skulle tränat Nicko i onsdags men det blev förhinder .;-1;-1;0;0
1378;2000-01-01;Bloggmix 2-17;Däremot var gårdagen inte lika bra .;-1;-1;0;1
1379;2000-01-01;Bloggmix 2-17;Han är verkligen genomsnäll och trygg .;1;1;1;1
1380;2000-01-01;Bloggmix 2-17;Tycker om att hästarna får stå ifred och äta sin frukost utan att vi mockar eller byter täcken på dem .;1;1;1;-1
1381;2000-01-01;Bloggmix 2-17;Kristian red också några .;0;0;0;0
1382;2000-01-01;Bloggmix 2-17;Fast när Måns borrade idag så förde han inte så mycket oväsen .;1;1;0;-1
1383;2000-01-01;Bloggmix 2-17;När Prim var med och ville trycka på IPad , då var det inte roligt längre för Tilda .;-1;-1;-1;-1
1384;2000-01-01;Bloggmix 2-17;Rör ihop äggulorna med resten av ingredienserna UTOM citronsaften till en slät smet .;0;0;0;0
1385;2000-01-01;Bloggmix 2-17;Vaken på nätterna och sömnig på dan , men sova får jag inte och är zombie .;-1;-1;-1;-1
1386;2000-01-01;Bloggmix 2-17;Åh jäklar vad det tog tid att redigera en liten film .;-1;-1;0;-1
1387;2000-01-01;Bloggmix 2-17;Prim blev så ledsen nu när vi lade oss i sängen .;-1;-1;-1;-1
1388;2000-01-01;Bloggmix 2-17;Jag går runt i samma slappa kläder i säkert tre dagar nu , inte haft tid för mig själv .;-1;-1;-1;0
1389;2000-01-01;Bloggmix 2-17;I flera fall innehåller den uppenbara felaktigheter .;-1;-1;-1;-1
1390;2000-01-01;Bloggmix 2-17;Svenska regeringar har alltsedan vi skickade soldater 2002 fört fram vilseledande budskap till allmänheten om vad kriget gäller .;-1;-1;0;-1
1391;2000-01-01;Bloggmix 2-17;Det svenska stridsflyget var med i kampen för friheten i Libyen .;0;0;1;1
1392;2000-01-01;Bloggmix 2-17;Dessa sanktioner bygger inte på någon som helst realitet .;-1;-1;-1;-1
1393;2000-01-01;Bloggmix 2-17;Artikeln är full av påståenden som inte backas upp av bevis eller relevant källor .;-1;-1;-1;0
1394;2000-01-01;Bloggmix 2-17;Jag skäms inte alls för den artikeln, möjligen att den var för mild i kritiken av Carl Bildt och att det inte fanns utrymme att ta upp förhållandena kring kuppen i Kiev .;0;0;0;-1
1395;2000-01-01;Bloggmix 2-17;Mer än 60.000 människor torterades och dödades .;-1;-1;1;-1
1396;2000-01-01;Bloggmix 2-17;Oxfam menar i tidigare rapport att den extrema ojämlikheten korrumperar politiken och hindrar den ekonomiska tillväxten .;-1;-1;0;-1
1397;2000-01-01;Bloggmix 2-17;Det är olyckligt att Svenska Freds legitima diskussion i vår artikel blandats samman om frågan om ryskt agerande .;-1;-1;0;1
1398;2000-01-01;Bloggmix 2-17;En falsk berättelse ger inte bara straffrihet för de skyldiga , men innebär stöd för förövarna .;-1;-1;1;-1
1399;2000-01-01;Bloggmix 2-17;Det man har tänkt att detta ska vara är amerikansk skiffergas ( fracking ) .;0;0;0;0
1400;2000-01-01;Bloggmix 2-17;Den frågan överskuggade nästan Barack Obamas avskedstal på tisdagskvällen .;0;0;0;0
1401;2000-01-01;Bloggmix 2-17;Målsättningen var att sluta ett avtal som gjorde det möjligt att skicka tekniker för att reparera vattenanläggningen .;0;0;0;1
1402;2000-01-01;Bloggmix 2-17;Det gjorde de rätt i .;1;1;1;1
1403;2000-01-01;Bloggmix 2-17;Den som har en åsikt som liknar Kremls , för i själva verket vidare rysk propaganda .;-1;-1;-1;-1
1404;2000-01-01;Bloggmix 2-17;Detta är jag stolt över .;1;1;1;1
1405;2000-01-01;Bloggmix 2-17;Detta skulle gynna terroristerna på marken , vilka saknar flygvapen och missgynna Syrien & Ryssland .;-1;-1;-1;-1
1406;2000-01-01;Bloggmix 2-17;Inget stöd finns för detta förstås .;-1;-1;-1;-1
1407;2000-01-01;Bloggmix 2-17;Flygplatsen kan falla när som helst .;-1;-1;-1;-1
1408;2000-01-01;Bloggmix 2-17;Men överläggningarna saboterades av Jabhat al-Nusra .;-1;-1;-1;0
1409;2000-01-01;Bloggmix 2-17;Jag ser fram emot att höra publikens åsikter efter sändning .;1;1;1;0
1410;2000-01-01;Bloggmix 2-17;Deras liv har ödelagts av kriget , som dödat hundratusentals och tvingar miljoner på flykt .;-1;-1;1;-1
1411;2000-01-01;Bloggmix 2-17;Rädslan tar över och begränsar synen på vilka valmöjligheter du har .;-1;-1;0;-1
